"timestamp","locality","zone_type","water_demand","area_km2","population","population_density","residential_pct","commercial_pct","industrial_pct","storage_capacity_mld","pipeline_age_years","distribution_efficiency","temperature_c","humidity_pct","rainfall_mm","wind_speed_kmh","is_rain_event","is_holiday","is_weekend","festival_period","hour","minute","day_of_week","month","year","water_supply_hours","lag_1","lag_4","lag_96","lag_672","rolling_mean_4","rolling_mean_96","rolling_mean_672","rolling_sd_96","rolling_sd_672","hour_sin","hour_cos","dow_sin","dow_cos","month_sin","month_cos","temperature_humidity_index","heavy_rain_event","high_wind_event","high_temperature_event","storage_per_1000_people","supply_efficiency_index","infrastructure_stress","land_use_total_pct","dominant_land_use"
2025-10-26,"Zone_B","Commercial",0.65609,7.8,48000,6153.846,28,62,10,20,8,0.94,21.876,77.582,0,12.688,0,0,1,0,4,45,7,10,2025,8.459,0.687417,0.62244,0.64987,0.73168,0.669689,0.977213875,1.05262425595238,0.27373028986832,0.292256545123095,0.866025403784439,0.5,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,16.97183832,0,0,0,0.416666666666667,7.95146,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.62542,7.8,48000,6153.846,28,62,10,20,8,0.94,22.354,80.387,11.88,13.141,1,0,1,0,5,0,7,10,2025,8.634,0.65609,0.699874,0.603891,0.747508,0.6781015,0.977278666666667,1.05251177083333,0.273652717466064,0.292394769837013,0.965925826289068,0.258819045102521,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,17.96970998,1,0,0,0.416666666666667,8.11596,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.68634,7.8,48000,6153.846,28,62,10,20,8,0.94,23.18,76.884,0,14.07,0,0,1,0,5,15,7,10,2025,8.619,0.62542,0.669025,0.69567,0.745154,0.659488,0.977502927083333,1.0523300922619,0.273352159067662,0.292622406292783,0.965925826289068,0.258819045102521,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,17.8217112,0,0,0,0.416666666666667,8.10186,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.815652,7.8,48000,6153.846,28,62,10,20,8,0.94,23.176,74.087,0,13.9,0,0,1,0,5,30,7,10,2025,9.221,0.68634,0.687417,0.719589,0.83001,0.66381675,0.977405739583333,1.05224257142857,0.273455055807223,0.292723194950595,0.965925826289068,0.258819045102521,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,17.17040312,0,0,0,0.416666666666667,8.66774,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.844103,7.8,48000,6153.846,28,62,10,20,8,0.94,22.889,71.643,0,14.526,0,0,1,0,5,45,7,10,2025,9.233,0.815652,0.65609,0.685862,0.824486,0.6958755,0.978406395833333,1.05222120535714,0.272676347418442,0.292739963556133,0.965925826289068,0.258819045102521,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,16.39836627,0,0,0,0.416666666666667,8.67902,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.994437,7.8,48000,6153.846,28,62,10,20,8,0.94,20.739,72.951,0,11.362,0,0,1,0,6,0,7,10,2025,8.677,0.844103,0.62542,0.918434,1.027182,0.74287875,0.980054739583333,1.05225039732143,0.271364416760824,0.292718197299608,1,6.12303176911189e-17,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,15.12930789,0,0,0,0.416666666666667,8.15638,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.130426,7.8,48000,6153.846,28,62,10,20,8,0.94,20.493,76.284,0,15.232,0,0,1,0,6,15,7,10,2025,8.473,0.994437,0.68634,1.076866,1.096938,0.835133,0.9808464375,1.05220166964286,0.271293606680166,0.292725101944964,1,6.12303176911189e-17,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,15.63288012,0,0,0,0.416666666666667,7.96462,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.028403,7.8,48000,6153.846,28,62,10,20,8,0.94,20.073,82.824,8.243,14.512,1,0,1,0,6,30,7,10,2025,8.378,1.130426,0.815652,0.992048,1.197562,0.9461545,0.981404354166667,1.05225150297619,0.271548103803746,0.292735579479453,1,6.12303176911189e-17,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,16.62526152,1,0,0,0.416666666666667,7.87532,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.198235,7.8,48000,6153.846,28,62,10,20,8,0.94,21.159,71.234,0,12.724,0,0,1,0,6,45,7,10,2025,8.892,1.028403,0.844103,1.402351,1.377235,0.99934225,0.981783052083333,1.05199977827381,0.271588450698067,0.292683165697677,1,6.12303176911189e-17,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,15.07240206,0,0,0,0.416666666666667,8.35848,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.126708,7.8,48000,6153.846,28,62,10,20,8,0.94,22.018,75.537,0,12.442,0,0,1,0,7,0,7,10,2025,9.047,1.198235,0.994437,1.293178,1.340827,1.08787525,0.97965684375,1.05173340922619,0.26904836732643,0.292468104466876,0.965925826289068,-0.258819045102521,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,16.63173666,0,0,0,0.416666666666667,8.50418,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.288867,7.8,48000,6153.846,28,62,10,20,8,0.94,20.161,80.512,0.395,14.462,1,0,1,0,7,15,7,10,2025,8.456,1.126708,1.130426,1.218919,1.539123,1.120943,0.97792278125,1.0514147797619,0.267538627492425,0.292269250391155,0.965925826289068,-0.258819045102521,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,16.23202432,0,0,0,0.416666666666667,7.94864,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.346131,7.8,48000,6153.846,28,62,10,20,8,0.94,20.577,84.459,18.371,14.049,1,0,1,0,7,30,7,10,2025,8.609,1.288867,1.028403,1.294846,1.338698,1.16055325,0.97865140625,1.051042375,0.268296052071139,0.291805963214001,0.965925826289068,-0.258819045102521,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,17.37912843,1,0,0,0.416666666666667,8.09246,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.402118,7.8,48000,6153.846,28,62,10,20,8,0.94,21.547,69.752,0,13.441,0,0,1,0,7,45,7,10,2025,8.815,1.346131,1.198235,1.313047,1.576004,1.23998525,0.979185625,1.0510534360119,0.268982451613258,0.291817023821403,0.965925826289068,-0.258819045102521,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,15.02946344,0,0,0,0.416666666666667,8.2861,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.320597,7.8,48000,6153.846,28,62,10,20,8,0.94,20.377,80.399,0,11.69,0,0,1,0,8,0,7,10,2025,8.802,1.402118,1.126708,1.465882,1.71865,1.290956,0.980113447916667,1.05079467708333,0.270296598596114,0.291427681905488,0.866025403784439,-0.5,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,16.38290423,0,0,0,0.416666666666667,8.27388,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.673601,7.8,48000,6153.846,28,62,10,20,8,0.94,20.542,71.947,0,11.999,0,0,1,0,8,15,7,10,2025,8.887,1.320597,1.288867,1.497438,1.64565,1.33942825,0.9786000625,1.05020233630952,0.267944651708945,0.29047117205642,0.866025403784439,-0.5,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,14.77935274,0,0,0,0.416666666666667,8.35378,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.531903,7.8,48000,6153.846,28,62,10,20,8,0.94,22.134,74.939,0,17.732,0,0,1,0,8,30,7,10,2025,8.921,1.673601,1.346131,1.482017,1.738658,1.43561175,0.98043509375,1.05024393005952,0.272106252257462,0.29055855176905,0.866025403784439,-0.5,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,16.58699826,0,0,0,0.416666666666667,8.38574,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.544433,7.8,48000,6153.846,28,62,10,20,8,0.94,20.867,82.824,0,10.876,0,0,1,0,8,45,7,10,2025,8.152,1.531903,1.402118,1.179881,1.492655,1.48205475,0.980954739583333,1.04993625892857,0.273119960323327,0.289937308685868,0.866025403784439,-0.5,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,17.28288408,0,0,0,0.416666666666667,7.66288,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.758496,7.8,48000,6153.846,28,62,10,20,8,0.94,20.034,77.617,0,17.95,0,0,1,0,9,0,7,10,2025,8.943,1.544433,1.320597,1.321148,2.040003,1.5176335,0.98475215625,1.05001330952381,0.278398246480122,0.29006198932834,0.707106781186548,-0.707106781186547,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,15.54978978,0,0,0,0.416666666666667,8.40642,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.581527,7.8,48000,6153.846,28,62,10,20,8,0.94,21.09,66.078,0,9.457,0,0,1,0,9,15,7,10,2025,8.548,1.758496,1.673601,1.376851,1.386621,1.62710825,0.989307864583333,1.04959440029762,0.287394015031725,0.288830773619417,0.707106781186548,-0.707106781186547,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,13.9358502,0,0,0,0.416666666666667,8.03512,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.540372,7.8,48000,6153.846,28,62,10,20,8,0.94,21.587,64.923,0,10.138,0,0,1,0,9,30,7,10,2025,8.474,1.581527,1.531903,1.308511,1.427254,1.60408975,0.99143990625,1.0498844389881,0.291035408101021,0.289267244838219,0.707106781186548,-0.707106781186547,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,14.01492801,0,0,0,0.416666666666667,7.96556,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.269069,7.8,48000,6153.846,28,62,10,20,8,0.94,24.18,74.62,0,9.257,0,0,1,0,9,45,7,10,2025,8.456,1.540372,1.544433,1.406577,1.598346,1.606207,0.993855125,1.05005276934524,0.294634210380699,0.289519973357899,0.707106781186548,-0.707106781186547,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,18.043116,0,0,0,0.416666666666667,7.94864,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.164198,7.8,48000,6153.846,28,62,10,20,8,0.94,23.121,67.324,0,13.106,0,0,1,0,10,0,7,10,2025,8.541,1.269069,1.758496,1.260746,1.58438,1.537366,0.99242275,1.04956277380952,0.292935983143075,0.288868544469557,0.5,-0.866025403784439,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,15.56598204,0,0,0,0.416666666666667,8.02854,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.316628,7.8,48000,6153.846,28,62,10,20,8,0.94,25.267,65.111,0,12.48,0,0,1,0,10,15,7,10,2025,8.171,1.164198,1.581527,1.50728,1.518847,1.3887915,0.991417041666667,1.04893750297619,0.292169810785906,0.288163071141687,0.5,-0.866025403784439,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,16.45159637,0,0,0,0.416666666666667,7.68074,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.286124,7.8,48000,6153.846,28,62,10,20,8,0.94,20.31,66.442,0,11.564,0,0,1,0,10,30,7,10,2025,8.587,1.316628,1.540372,1.233636,1.262461,1.32256675,0.989431083333333,1.04863658184524,0.289259904811633,0.287776952982552,0.5,-0.866025403784439,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,13.4943702,0,0,0,0.416666666666667,8.07178,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.104065,7.8,48000,6153.846,28,62,10,20,8,0.94,23.424,71.231,0,13.716,0,0,1,0,10,45,7,10,2025,8.699,1.286124,1.269069,1.390316,1.439266,1.25900475,0.989977833333333,1.04867179464286,0.28977549818632,0.287804602226008,0.5,-0.866025403784439,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,16.68514944,0,0,0,0.416666666666667,8.17706,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.372684,7.8,48000,6153.846,28,62,10,20,8,0.94,23.797,64.264,0,9.076,0,0,1,0,11,0,7,10,2025,8.57,1.104065,1.164198,1.227534,1.2736,1.21775375,0.986996052083333,1.04817298363095,0.287072821023933,0.287416848684041,0.258819045102521,-0.965925826289068,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,15.29290408,0,0,0,0.416666666666667,8.0558,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.26141,7.8,48000,6153.846,28,62,10,20,8,0.94,22.161,77.073,0,11.291,0,0,1,0,11,15,7,10,2025,9.739,1.372684,1.316628,1.287762,1.371909,1.26987525,0.98850803125,1.04832043005952,0.288730500079133,0.287558046970676,0.258819045102521,-0.965925826289068,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,17.08014753,0,0,0,0.416666666666667,9.15466,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.275315,7.8,48000,6153.846,28,62,10,20,8,0.94,21.856,86.023,3.209,14.093,1,0,1,0,11,30,7,10,2025,8.366,1.26141,1.286124,1.256892,1.351495,1.25607075,0.98823353125,1.04815599702381,0.288455396028862,0.287404286966571,0.258819045102521,-0.965925826289068,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,18.80118688,0,0,0,0.416666666666667,7.86404,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.402319,7.8,48000,6153.846,28,62,10,20,8,0.94,23.425,79.78,0,12.072,0,0,1,0,11,45,7,10,2025,9.135,1.275315,1.104065,1.201163,1.390867,1.2533685,0.9884254375,1.04804263392857,0.288642080925689,0.287299465322633,0.258819045102521,-0.965925826289068,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,18.688465,0,0,0,0.416666666666667,8.5869,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.992559,7.8,48000,6153.846,28,62,10,20,8,0.94,22.371,84.528,6.221,14.339,1,0,1,0,12,0,7,10,2025,8.743,1.402319,1.372684,1.144306,1.232171,1.327932,0.9905208125,1.04805967559524,0.29092380892657,0.287320169752643,1.22460635382238e-16,-1,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,18.90975888,1,0,0,0.416666666666667,8.21842,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.983025,7.8,48000,6153.846,28,62,10,20,8,0.94,21.62,70.733,0,3.992,0,0,1,0,12,15,7,10,2025,8.995,0.992559,1.26141,1.172352,1.274499,1.23290075,0.988940114583333,1.04770311011905,0.290491368676552,0.287240014897105,1.22460635382238e-16,-1,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,15.2924746,0,0,0,0.416666666666667,8.4553,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.988812,7.8,48000,6153.846,28,62,10,20,8,0.94,21.531,88.975,11.222,8.093,1,0,1,0,12,30,7,10,2025,8.005,0.983025,1.275315,1.025631,1.292288,1.1633045,0.986967958333333,1.04726936904762,0.289875091750002,0.287117076838633,1.22460635382238e-16,-1,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,19.15720725,1,0,0,0.416666666666667,7.5247,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.024333,7.8,48000,6153.846,28,62,10,20,8,0.94,21.68,80.005,0,6.958,0,0,1,0,12,45,7,10,2025,8.914,0.988812,1.402319,1.113719,1.315325,1.09167875,0.986584427083333,1.04681776785714,0.289847754702606,0.286969745297351,1.22460635382238e-16,-1,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,17.345084,0,0,0,0.416666666666667,8.37916,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.066171,7.8,48000,6153.846,28,62,10,20,8,0.94,24.007,77.058,0,12.033,0,0,1,0,13,0,7,10,2025,8.456,1.024333,0.992559,1.124677,1.161429,0.99718225,0.985653322916667,1.04638474404762,0.289578496103579,0.286783462866782,-0.258819045102521,-0.965925826289068,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,18.49931406,0,0,0,0.416666666666667,7.94864,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.914998,7.8,48000,6153.846,28,62,10,20,8,0.94,24.787,74.744,0,10.63,0,0,1,0,13,15,7,10,2025,8.55,1.066171,0.983025,1.002202,1.299401,1.01558525,0.985043885416667,1.04624299107143,0.289344301760408,0.286750053774837,-0.258819045102521,-0.965925826289068,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,18.52679528,0,0,0,0.416666666666667,8.037,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.879987,7.8,48000,6153.846,28,62,10,20,8,0.94,23.07,72.181,0,9.697,0,0,1,0,13,30,7,10,2025,8.48,0.914998,0.988812,1.040472,1.131213,0.9985785,0.984135510416667,1.04567096279762,0.289426741618124,0.286627674888038,-0.258819045102521,-0.965925826289068,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,16.6521567,0,0,0,0.416666666666667,7.9712,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.954971,7.8,48000,6153.846,28,62,10,20,8,0.94,25.081,78.221,5.472,7.451,1,0,1,0,13,45,7,10,2025,9.382,0.879987,1.024333,1.189201,1.122696,0.97137225,0.982463791666667,1.04529711458333,0.289561365352017,0.286679768396481,-0.258819045102521,-0.965925826289068,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,19.61860901,1,0,0,0.416666666666667,8.81908,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.938021,7.8,48000,6153.846,28,62,10,20,8,0.94,25.334,75.615,0,7.611,0,0,1,0,14,0,7,10,2025,9.126,0.954971,1.066171,1.019919,0.96179,0.95403175,0.980023895833333,1.04504752380952,0.28878681979716,0.286685295306748,-0.5,-0.866025403784439,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,19.1563041,0,0,0,0.416666666666667,8.57844,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.043486,7.8,48000,6153.846,28,62,10,20,8,0.94,25.44,68.098,0,9.318,0,0,1,0,14,15,7,10,2025,8.981,0.938021,0.914998,0.954862,1.150325,0.92199425,0.979170791666667,1.04501215327381,0.288788692532863,0.286697048766385,-0.5,-0.866025403784439,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,17.3241312,0,0,0,0.416666666666667,8.44214,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.883869,7.8,48000,6153.846,28,62,10,20,8,0.94,26.1,74.174,4.995,7.943,1,0,1,0,14,30,7,10,2025,8.564,1.043486,0.879987,1.104822,0.977385,0.95411625,0.980093958333333,1.04485316666667,0.28885181162953,0.286668183047031,-0.5,-0.866025403784439,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,19.359414,0,0,0,0.416666666666667,8.05016,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.00163,7.8,48000,6153.846,28,62,10,20,8,0.94,25.801,69.05,0,4.075,0,0,1,0,14,45,7,10,2025,8.78,0.883869,0.954971,1.089703,0.987519,0.95508675,0.977792364583333,1.04471400595238,0.288727766096684,0.286723676640466,-0.5,-0.866025403784439,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,17.8155905,0,0,0,0.416666666666667,8.2532,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.876147,7.8,48000,6153.846,28,62,10,20,8,0.94,27.397,70.771,0,9.364,0,0,1,0,15,0,7,10,2025,8.317,1.00163,0.938021,1.046379,1.063132,0.9667515,0.9768749375,1.04473500446429,0.288508270773166,0.286719998354561,-0.707106781186547,-0.707106781186548,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,19.38913087,0,0,0,0.416666666666667,7.81798,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.848442,7.8,48000,6153.846,28,62,10,20,8,0.94,26.796,82.524,14.531,10.476,1,0,1,0,15,15,7,10,2025,8.506,0.876147,1.043486,1.072157,0.957372,0.951283,0.9751016875,1.04445675297619,0.288599714733868,0.286792839991472,-0.707106781186547,-0.707106781186548,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,22.11313104,1,0,0,0.416666666666667,7.99564,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.946672,7.8,48000,6153.846,28,62,10,20,8,0.94,24.787,75.528,0,0.373,0,0,1,0,15,30,7,10,2025,8.262,0.848442,0.883869,1.086262,1.061223,0.902522,0.972771322916667,1.0442946547619,0.288710967522975,0.286872907521978,-0.707106781186547,-0.707106781186548,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,18.72112536,0,0,0,0.416666666666667,7.76628,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.940835,7.8,48000,6153.846,28,62,10,20,8,0.94,28.739,75.994,0,6.066,0,0,1,0,15,45,7,10,2025,9.37,0.946672,1.00163,1.130991,1.025483,0.91822275,0.971317260416667,1.04412419196429,0.288484793565358,0.286896866219926,-0.707106781186547,-0.707106781186548,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,21.83991566,0,0,0,0.416666666666667,8.8078,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.868276,7.8,48000,6153.846,28,62,10,20,8,0.94,25.609,68.345,0,9.633,0,0,1,0,16,0,7,10,2025,8.547,0.940835,0.876147,1.154384,1.110337,0.903024,0.96933646875,1.04399822767857,0.28802936686752,0.286923644406335,-0.866025403784438,-0.5,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,17.50247105,0,0,0,0.416666666666667,8.03418,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.945675,7.8,48000,6153.846,28,62,10,20,8,0.94,26.965,70.846,0,7.275,0,0,1,0,16,15,7,10,2025,8.813,0.868276,0.848442,1.103685,1.004068,0.90105625,0.966356177083333,1.04363801785714,0.287574337870438,0.286992173220217,-0.866025403784438,-0.5,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,19.1036239,0,0,0,0.416666666666667,8.28422,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.051997,7.8,48000,6153.846,28,62,10,20,8,0.94,30.26,60.242,0,2.813,0,0,1,0,16,30,7,10,2025,8.767,0.945675,0.946672,1.2735,0.966428,0.9253645,0.964710239583333,1.0435511235119,0.287232042854984,0.287013011170864,-0.866025403784438,-0.5,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,18.2292292,0,0,0,0.416666666666667,8.24098,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.222307,7.8,48000,6153.846,28,62,10,20,8,0.94,27.987,79.633,0,5.377,0,0,1,0,16,45,7,10,2025,8.67,1.051997,0.940835,1.18726,0.964575,0.95169575,0.962402916666667,1.04367845833333,0.285610522353511,0.286997725261482,-0.866025403784438,-0.5,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,22.28688771,0,0,0,0.416666666666667,8.1498,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.068119,7.8,48000,6153.846,28,62,10,20,8,0.94,26.603,70.073,0,5.776,0,0,1,0,17,0,7,10,2025,8.995,1.222307,0.868276,1.120893,1.09544,1.02206375,0.962767989583333,1.04406198809524,0.285923192214954,0.287064060287889,-0.965925826289068,-0.258819045102521,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,18.64152019,0,0,0,0.416666666666667,8.4553,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.048048,7.8,48000,6153.846,28,62,10,20,8,0.94,28.174,78.797,0,8.088,0,0,1,0,17,15,7,10,2025,9.349,1.068119,0.945675,1.381386,1.074435,1.0720245,0.962218260416667,1.04402133184524,0.285666591279829,0.287058707545581,-0.965925826289068,-0.258819045102521,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,22.20026678,0,0,0,0.416666666666667,8.78806,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.13894,7.8,48000,6153.846,28,62,10,20,8,0.94,28.562,70.858,2.335,7.295,1,0,1,0,17,30,7,10,2025,8.834,1.048048,1.051997,1.138888,1.101046,1.09761775,0.958745989583333,1.04398206547619,0.282526586377301,0.287056345812486,-0.965925826289068,-0.258819045102521,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,20.23846196,0,0,0,0.416666666666667,8.30396,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.005033,7.8,48000,6153.846,28,62,10,20,8,0.94,28.329,68.727,0,5.513,0,0,1,0,17,45,7,10,2025,9.432,1.13894,1.222307,1.128125,1.216681,1.1193535,0.95874653125,1.04403845535714,0.282526935434965,0.287071293858265,-0.965925826289068,-0.258819045102521,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,19.46967183,0,0,0,0.416666666666667,8.86608,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.312143,7.8,48000,6153.846,28,62,10,20,8,0.94,27.618,64.824,0,7.513,0,0,1,0,18,0,7,10,2025,8.964,1.005033,1.068119,1.111218,1.325013,1.065035,0.957464322916667,1.04372350297619,0.282029022775298,0.286997694013231,-1,-1.83690953073357e-16,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,17.90309232,0,0,0,0.416666666666667,8.42616,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.096728,7.8,48000,6153.846,28,62,10,20,8,0.94,26.814,68.409,0,3.254,0,0,1,0,18,15,7,10,2025,9.166,1.312143,1.048048,1.0498,0.990376,1.126041,0.959557291666667,1.04370435119048,0.283921252265035,0.286979323998849,-1,-1.83690953073357e-16,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,18.34318926,0,0,0,0.416666666666667,8.61604,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.041259,7.8,48000,6153.846,28,62,10,20,8,0.94,27.06,62.29,0,5.881,0,0,1,0,18,30,7,10,2025,9.028,1.096728,1.13894,1.154038,0.99728,1.138211,0.960046125,1.04386261309524,0.284118590476851,0.286979196151972,-1,-1.83690953073357e-16,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,16.855674,0,0,0,0.416666666666667,8.48632,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.866773,7.8,48000,6153.846,28,62,10,20,8,0.94,27.615,65.775,0,5.858,0,0,1,0,18,45,7,10,2025,8.828,1.041259,1.005033,1.145975,0.904565,1.11379075,0.95887134375,1.04392805803571,0.283540597130894,0.286973571862744,-1,-1.83690953073357e-16,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,18.16376625,0,0,0,0.416666666666667,8.29832,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",1.070886,7.8,48000,6153.846,28,62,10,20,8,0.94,30.18,65.196,0,5.096,0,0,1,0,19,0,7,10,2025,8.763,0.866773,1.312143,1.103964,1.037064,1.07922575,0.955962989583333,1.04387181994048,0.283032692541022,0.287004624848297,-0.965925826289068,0.25881904510252,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,19.6761528,0,0,0,0.416666666666667,8.23722,0.48,100,"Commercial"
2025-10-26,"Zone_B","Commercial",0.969082,7.8,48000,6153.846,28,62,10,20,8,0.94,27.223,64.869,0,7.524,0,0,1,0,19,15,7,10,2025,8.868,1.070886,1.096728,0.889397,1.118405,1.0189115,0.955618427083333,1.04392215029762,0.282870708447433,0.287006394800449,-0.965925826289068,0.25881904510252,-0.78183148246803,0.623489801858733,-1,-1.83690953073357e-16,17.65928787,0,0,0,0.416666666666667,8.33592,0.48,100,"Commercial"
