timestamp,value
2024-08-18T04:30:00+00:00,2.562572
2024-08-18T04:45:00+00:00,2.956814
2024-08-18T05:00:00+00:00,2.804302
2024-08-18T05:15:00+00:00,2.50422
2024-08-18T05:30:00+00:00,3.443528
2024-08-18T05:45:00+00:00,4.157986
2024-08-18T06:00:00+00:00,4.337143
2024-08-18T06:15:00+00:00,5.238595
2024-08-18T06:30:00+00:00,6.021894
2024-08-18T06:45:00+00:00,7.323736
2024-08-18T07:00:00+00:00,6.651476
2024-08-18T07:15:00+00:00,6.581549
2024-08-18T07:30:00+00:00,6.879099
2024-08-18T07:45:00+00:00,8.088831
2024-08-18T08:00:00+00:00,7.7568
2024-08-18T08:15:00+00:00,8.803169
2024-08-18T08:30:00+00:00,8.547815
2024-08-18T08:45:00+00:00,8.723717
2024-08-18T09:00:00+00:00,8.387949
2024-08-18T09:15:00+00:00,7.80394
2024-08-18T09:30:00+00:00,6.650029
2024-08-18T09:45:00+00:00,7.284553
2024-08-18T10:00:00+00:00,6.286892
2024-08-18T10:15:00+00:00,6.959274
2024-08-18T10:30:00+00:00,6.05746
2024-08-18T10:45:00+00:00,7.262129
2024-08-18T11:00:00+00:00,7.086347
2024-08-18T11:15:00+00:00,4.861232
2024-08-18T11:30:00+00:00,5.50082
2024-08-18T11:45:00+00:00,5.294174
2024-08-18T12:00:00+00:00,6.233362
2024-08-18T12:15:00+00:00,6.026235
2024-08-18T12:30:00+00:00,5.597029
2024-08-18T12:45:00+00:00,5.668523
2024-08-18T13:00:00+00:00,6.189598
2024-08-18T13:15:00+00:00,5.868899
2024-08-18T13:30:00+00:00,4.678699
2024-08-18T13:45:00+00:00,5.001085
2024-08-18T14:00:00+00:00,5.277657
2024-08-18T14:15:00+00:00,5.027488
2024-08-18T14:30:00+00:00,5.342882
2024-08-18T14:45:00+00:00,4.275294
2024-08-18T15:00:00+00:00,5.010851
2024-08-18T15:15:00+00:00,5.305748
2024-08-18T15:30:00+00:00,5.629461
2024-08-18T15:45:00+00:00,5.206043
2024-08-18T16:00:00+00:00,5.471764
2024-08-18T16:15:00+00:00,5.027247
2024-08-18T16:30:00+00:00,4.932967
2024-08-18T16:45:00+00:00,5.686367
2024-08-18T17:00:00+00:00,6.083743
2024-08-18T17:15:00+00:00,5.190128
2024-08-18T17:30:00+00:00,5.167101
2024-08-18T17:45:00+00:00,5.380377
2024-08-18T18:00:00+00:00,5.369165
2024-08-18T18:15:00+00:00,5.885296
2024-08-18T18:30:00+00:00,7.048611
2024-08-18T18:45:00+00:00,7.278284
2024-08-18T19:00:00+00:00,6.522835
2024-08-18T19:15:00+00:00,5.583768
2024-08-18T19:30:00+00:00,5.455609
2024-08-18T19:45:00+00:00,4.605879
2024-08-18T20:00:00+00:00,5.3981
2024-08-18T20:15:00+00:00,4.617091
2024-08-18T20:30:00+00:00,4.884018
2024-08-18T20:45:00+00:00,4.781419
2024-08-18T21:00:00+00:00,4.491705
2024-08-18T21:15:00+00:00,5.087529
2024-08-18T21:30:00+00:00,4.091194
2024-08-18T21:45:00+00:00,4.176191
2024-08-18T22:00:00+00:00,3.795211
2024-08-18T22:15:00+00:00,3.733121
2024-08-18T22:30:00+00:00,3.659939
2024-08-18T22:45:00+00:00,3.285711
2024-08-18T23:00:00+00:00,3.136092
2024-08-18T23:15:00+00:00,3.173828
2024-08-18T23:30:00+00:00,3.419416
2024-08-18T23:45:00+00:00,3.162254
2024-08-19T00:00:00+00:00,3.513334
2024-08-19T00:15:00+00:00,2.662037
2024-08-19T00:30:00+00:00,2.453704
2024-08-19T00:45:00+00:00,2.768253
2024-08-19T01:00:00+00:00,2.080802
2024-08-19T01:15:00+00:00,2.618272
2024-08-19T01:30:00+00:00,2.416449
2024-08-19T01:45:00+00:00,2.21101
2024-08-19T02:00:00+00:00,2.225718
2024-08-19T02:15:00+00:00,2.359302
2024-08-19T02:30:00+00:00,2.448761
2024-08-19T02:45:00+00:00,2.36726
2024-08-19T03:00:00+00:00,2.312042
2024-08-19T03:15:00+00:00,2.394989
2024-08-19T03:30:00+00:00,2.331573
2024-08-19T03:45:00+00:00,2.344594
2024-08-19T04:00:00+00:00,2.611521
2024-08-19T04:15:00+00:00,2.578848
2024-08-19T04:30:00+00:00,2.386791
2024-08-19T04:45:00+00:00,2.943914
2024-08-19T05:00:00+00:00,3.73505
2024-08-19T05:15:00+00:00,4.70028
2024-08-19T05:30:00+00:00,5.084274
2024-08-19T05:45:00+00:00,4.775029
2024-08-19T06:00:00+00:00,6.394314
2024-08-19T06:15:00+00:00,5.546634
2024-08-19T06:30:00+00:00,6.794826
2024-08-19T06:45:00+00:00,7.214747
2024-08-19T07:00:00+00:00,7.741971
2024-08-19T07:15:00+00:00,7.966821
2024-08-19T07:30:00+00:00,7.965133
2024-08-19T07:45:00+00:00,8.33466
2024-08-19T08:00:00+00:00,7.414882
2024-08-19T08:15:00+00:00,8.594955
2024-08-19T08:30:00+00:00,6.57528
2024-08-19T08:45:00+00:00,6.695481
2024-08-19T09:00:00+00:00,7.646002
2024-08-19T09:15:00+00:00,5.997299
2024-08-19T09:30:00+00:00,6.256028
2024-08-19T09:45:00+00:00,4.687379
2024-08-19T10:00:00+00:00,6.233604
2024-08-19T10:15:00+00:00,5.224248
2024-08-19T10:30:00+00:00,5.048467
2024-08-19T10:45:00+00:00,5.046658
2024-08-19T11:00:00+00:00,5.407986
2024-08-19T11:15:00+00:00,6.192732
2024-08-19T11:30:00+00:00,5.518663
2024-08-19T11:45:00+00:00,6.075424
2024-08-19T12:00:00+00:00,5.702763
2024-08-19T12:15:00+00:00,5.601852
2024-08-19T12:30:00+00:00,6.029972
2024-08-19T12:45:00+00:00,5.061487
2024-08-19T13:00:00+00:00,4.994695
2024-08-19T13:15:00+00:00,5.098862
2024-08-19T13:30:00+00:00,5.017361
2024-08-19T13:45:00+00:00,4.09457
2024-08-19T14:00:00+00:00,5.334684
2024-08-19T14:15:00+00:00,4.363426
2024-08-19T14:30:00+00:00,4.44782
2024-08-19T14:45:00+00:00,4.624807
2024-08-19T15:00:00+00:00,4.699918
2024-08-19T15:15:00+00:00,5.523968
2024-08-19T15:30:00+00:00,5.530237
2024-08-19T15:45:00+00:00,5.5822
2024-08-19T16:00:00+00:00,5.297189
2024-08-19T16:15:00+00:00,6.174769
2024-08-19T16:30:00+00:00,5.54796
2024-08-19T16:45:00+00:00,6.075545
2024-08-19T17:00:00+00:00,5.99091
2024-08-19T17:15:00+00:00,6.275559
2024-08-19T17:30:00+00:00,6.37189
2024-08-19T17:45:00+00:00,6.622299
2024-08-19T18:00:00+00:00,5.668644
2024-08-19T18:15:00+00:00,7.208116
2024-08-19T18:30:00+00:00,5.953414
2024-08-19T18:45:00+00:00,6.382981
2024-08-19T19:00:00+00:00,5.924238
2024-08-19T19:15:00+00:00,5.435716
2024-08-19T19:30:00+00:00,5.381945
2024-08-19T19:45:00+00:00,6.352117
2024-08-19T20:00:00+00:00,5.992115
2024-08-19T20:15:00+00:00,5.057991
2024-08-19T20:30:00+00:00,4.947435
2024-08-19T20:45:00+00:00,6.127508
2024-08-19T21:00:00+00:00,4.77515
2024-08-19T21:15:00+00:00,4.57827
2024-08-19T21:30:00+00:00,4.245997
2024-08-19T21:45:00+00:00,4.09457
2024-08-19T22:00:00+00:00,4.130498
2024-08-19T22:15:00+00:00,3.420742
2024-08-19T22:30:00+00:00,3.256414
2024-08-19T22:45:00+00:00,2.767891
2024-08-19T23:00:00+00:00,2.77609
2024-08-19T23:15:00+00:00,3.375169
2024-08-19T23:30:00+00:00,2.489511
2024-08-19T23:45:00+00:00,2.520496
2024-08-20T00:00:00+00:00,3.046152
2024-08-20T00:15:00+00:00,2.931014
2024-08-20T00:30:00+00:00,2.263093
2024-08-20T00:45:00+00:00,2.381969
2024-08-20T01:00:00+00:00,2.747034
2024-08-20T01:15:00+00:00,2.374132
2024-08-20T01:30:00+00:00,2.169295
2024-08-20T01:45:00+00:00,2.224031
2024-08-20T02:00:00+00:00,2.461661
2024-08-20T02:15:00+00:00,2.448761
2024-08-20T02:30:00+00:00,2.46347
2024-08-20T02:45:00+00:00,2.42296
2024-08-20T03:00:00+00:00,2.224031
2024-08-20T03:15:00+00:00,2.528815
2024-08-20T03:30:00+00:00,2.663725
2024-08-20T03:45:00+00:00,2.517241
2024-08-20T04:00:00+00:00,2.714362
2024-08-20T04:15:00+00:00,2.979601
2024-08-20T04:30:00+00:00,2.500965
2024-08-20T04:45:00+00:00,3.630763
2024-08-20T05:00:00+00:00,3.806785
2024-08-20T05:15:00+00:00,5.209418
2024-08-20T05:30:00+00:00,4.578028
2024-08-20T05:45:00+00:00,5.513841
2024-08-20T06:00:00+00:00,6.028164
2024-08-20T06:15:00+00:00,6.969039
2024-08-20T06:30:00+00:00,6.594449
2024-08-20T06:45:00+00:00,7.064767
2024-08-20T07:00:00+00:00,8.450159
2024-08-20T07:15:00+00:00,8.301745
2024-08-20T07:30:00+00:00,7.618272
2024-08-20T07:45:00+00:00,7.787664
2024-08-20T08:00:00+00:00,8.431954
2024-08-20T08:15:00+00:00,8.718775
2024-08-20T08:30:00+00:00,9.283372
2024-08-20T08:45:00+00:00,7.152898
2024-08-20T09:00:00+00:00,6.588301
2024-08-20T09:15:00+00:00,7.773076
2024-08-20T09:30:00+00:00,6.705729
2024-08-20T09:45:00+00:00,6.431809
2024-08-20T10:00:00+00:00,5.502628
2024-08-20T10:15:00+00:00,5.990668
2024-08-20T10:30:00+00:00,6.129196
2024-08-20T10:45:00+00:00,5.720245
2024-08-20T11:00:00+00:00,5.710721
2024-08-20T11:15:00+00:00,7.385586
2024-08-20T11:30:00+00:00,7.221137
2024-08-20T11:45:00+00:00,5.855637
2024-08-20T12:00:00+00:00,6.607711
2024-08-20T12:15:00+00:00,6.863305
2024-08-20T12:30:00+00:00,5.499373
2024-08-20T12:45:00+00:00,4.844956
2024-08-20T13:00:00+00:00,4.168113
2024-08-20T13:15:00+00:00,4.871238
2024-08-20T13:30:00+00:00,4.874132
2024-08-20T13:45:00+00:00,4.996142
2024-08-20T14:00:00+00:00,5.251736
2024-08-20T14:15:00+00:00,3.812934
2024-08-20T14:30:00+00:00,4.696904
2024-08-20T14:45:00+00:00,4.06672
2024-08-20T15:00:00+00:00,4.703535
2024-08-20T15:15:00+00:00,4.683642
2024-08-20T15:30:00+00:00,4.629871
2024-08-20T15:45:00+00:00,6.869575
2024-08-20T16:00:00+00:00,6.697049
2024-08-20T16:15:00+00:00,5.380377
2024-08-20T16:30:00+00:00,6.075545
2024-08-20T16:45:00+00:00,6.680893
2024-08-20T17:00:00+00:00,6.137273
2024-08-20T17:15:00+00:00,5.927132
2024-08-20T17:30:00+00:00,7.066455
2024-08-20T17:45:00+00:00,7.463711
2024-08-20T18:00:00+00:00,7.619719
2024-08-20T18:15:00+00:00,7.405358
2024-08-20T18:30:00+00:00,7.857591
2024-08-20T18:45:00+00:00,7.021243
2024-08-20T19:00:00+00:00,6.174768
2024-08-20T19:15:00+00:00,5.964627
2024-08-20T19:30:00+00:00,6.113161
2024-08-20T19:45:00+00:00,6.44483
2024-08-20T20:00:00+00:00,6.261092
2024-08-20T20:15:00+00:00,6.555748
2024-08-20T20:30:00+00:00,5.676601
2024-08-20T20:45:00+00:00,5.264636
2024-08-20T21:00:00+00:00,4.846282
2024-08-20T21:15:00+00:00,4.229721
2024-08-20T21:30:00+00:00,4.769965
2024-08-20T21:45:00+00:00,3.905647
2024-08-20T22:00:00+00:00,3.78846
2024-08-20T22:15:00+00:00,3.499108
2024-08-20T22:30:00+00:00,3.158999
2024-08-20T22:45:00+00:00,3.047839
2024-08-20T23:00:00+00:00,2.596933
2024-08-20T23:15:00+00:00,2.903163
2024-08-20T23:30:00+00:00,2.78248
2024-08-20T23:45:00+00:00,2.727262
2024-08-21T00:00:00+00:00,2.548105
2024-08-21T00:15:00+00:00,2.338083
2024-08-21T00:30:00+00:00,2.427783
2024-08-21T00:45:00+00:00,2.361232
2024-08-21T01:00:00+00:00,2.543282
2024-08-21T01:15:00+00:00,2.171947
2024-08-21T01:30:00+00:00,2.886767
2024-08-21T01:45:00+00:00,2.522304
2024-08-21T02:00:00+00:00,2.196422
2024-08-21T02:15:00+00:00,2.370635
2024-08-21T02:30:00+00:00,2.383536
2024-08-21T02:45:00+00:00,2.562934
2024-08-21T03:00:00+00:00,2.47649
2024-08-21T03:15:00+00:00,2.243923
2024-08-21T03:30:00+00:00,2.21101
2024-08-21T03:45:00+00:00,2.50422
2024-08-21T04:00:00+00:00,2.523872
2024-08-21T04:15:00+00:00,2.841315
2024-08-21T04:30:00+00:00,2.652513
2024-08-21T04:45:00+00:00,3.002508
2024-08-21T05:00:00+00:00,3.570722
2024-08-21T05:15:00+00:00,4.125555
2024-08-21T05:30:00+00:00,5.177228
2024-08-21T05:45:00+00:00,5.92894
2024-08-21T06:00:00+00:00,6.342472
2024-08-21T06:15:00+00:00,7.136501
2024-08-21T06:30:00+00:00,8.020351
2024-08-21T06:45:00+00:00,8.062789
2024-08-21T07:00:00+00:00,7.432726
2024-08-21T07:15:00+00:00,7.001471
2024-08-21T07:30:00+00:00,8.359014
2024-08-21T07:45:00+00:00,8.321518
2024-08-21T08:00:00+00:00,8.168282
2024-08-21T08:15:00+00:00,8.049527
2024-08-21T08:30:00+00:00,7.447314
2024-08-21T08:45:00+00:00,7.782721
2024-08-21T09:00:00+00:00,7.204741
2024-08-21T09:15:00+00:00,6.293523
2024-08-21T09:30:00+00:00,6.451341
2024-08-21T09:45:00+00:00,6.039738
2024-08-21T10:00:00+00:00,7.302517
2024-08-21T10:15:00+00:00,6.490644
2024-08-21T10:30:00+00:00,6.202378
2024-08-21T10:45:00+00:00,5.271388
2024-08-21T11:00:00+00:00,6.290509
2024-08-21T11:15:00+00:00,6.721644
2024-08-21T11:30:00+00:00,4.782986
2024-08-21T11:45:00+00:00,6.055652
2024-08-21T12:00:00+00:00,5.408107
2024-08-21T12:15:00+00:00,5.072941
2024-08-21T12:30:00+00:00,5.505763
2024-08-21T12:45:00+00:00,5.090543
2024-08-21T13:00:00+00:00,5.668403
2024-08-21T13:15:00+00:00,5.707465
2024-08-21T13:30:00+00:00,4.877508
2024-08-21T13:45:00+00:00,4.957441
2024-08-21T14:00:00+00:00,5.237269
2024-08-21T14:15:00+00:00,5.554229
2024-08-21T14:30:00+00:00,5.305266
2024-08-21T14:45:00+00:00,4.102527
2024-08-21T15:00:00+00:00,4.924889
2024-08-21T15:15:00+00:00,5.15408
2024-08-21T15:30:00+00:00,5.58232
2024-08-21T15:45:00+00:00,4.752122
2024-08-21T16:00:00+00:00,4.620346
2024-08-21T16:15:00+00:00,5.411121
2024-08-21T16:30:00+00:00,6.987003
2024-08-21T16:45:00+00:00,6.560209
2024-08-21T17:00:00+00:00,6.28858
2024-08-21T17:15:00+00:00,6.929856
2024-08-21T17:30:00+00:00,5.963059
2024-08-21T17:45:00+00:00,5.499252
2024-08-21T18:00:00+00:00,6.605903
2024-08-21T18:15:00+00:00,6.876085
2024-08-21T18:30:00+00:00,6.076871
2024-08-21T18:45:00+00:00,6.812548
2024-08-21T19:00:00+00:00,5.949918
2024-08-21T19:15:00+00:00,6.475936
2024-08-21T19:30:00+00:00,6.752387
2024-08-21T19:45:00+00:00,4.915003
2024-08-21T20:00:00+00:00,6.732856
2024-08-21T20:15:00+00:00,5.396774
2024-08-21T20:30:00+00:00,4.659529
2024-08-21T20:45:00+00:00,5.023872
2024-08-21T21:00:00+00:00,4.402489
2024-08-21T21:15:00+00:00,4.360171
2024-08-21T21:30:00+00:00,3.800034
2024-08-21T21:45:00+00:00,3.817877
2024-08-21T22:00:00+00:00,4.042366
2024-08-21T22:15:00+00:00,3.492598
2024-08-21T22:30:00+00:00,2.916064
2024-08-21T22:45:00+00:00,2.650704
2024-08-21T23:00:00+00:00,3.108121
2024-08-21T23:15:00+00:00,3.171658
2024-08-21T23:30:00+00:00,2.847463
2024-08-21T23:45:00+00:00,2.43574
2024-08-22T00:00:00+00:00,3.350815
2024-08-22T00:15:00+00:00,2.564381
2024-08-22T00:30:00+00:00,2.393422
2024-08-22T00:45:00+00:00,2.406563
2024-08-22T01:00:00+00:00,2.556303
2024-08-22T01:15:00+00:00,2.374011
2024-08-22T01:30:00+00:00,2.055242
2024-08-22T01:45:00+00:00,2.557991
2024-08-22T02:00:00+00:00,2.551239
2024-08-22T02:15:00+00:00,2.162182
2024-08-22T02:30:00+00:00,2.474682
2024-08-22T02:45:00+00:00,2.36726
2024-08-22T03:00:00+00:00,2.802132
2024-08-22T03:15:00+00:00,2.512177
2024-08-22T03:30:00+00:00,2.539906
2024-08-22T03:45:00+00:00,2.640697
2024-08-22T04:00:00+00:00,2.447072
2024-08-22T04:15:00+00:00,3.280888
2024-08-22T04:30:00+00:00,3.539497
2024-08-22T04:45:00+00:00,3.765794
2024-08-22T05:00:00+00:00,4.026452
2024-08-22T05:15:00+00:00,4.257571
2024-08-22T05:30:00+00:00,4.724513
2024-08-22T05:45:00+00:00,5.476345
2024-08-22T06:00:00+00:00,6.461347
2024-08-22T06:15:00+00:00,6.918523
2024-08-22T06:30:00+00:00,6.60747
2024-08-22T06:45:00+00:00,6.51958
2024-08-22T07:00:00+00:00,7.31385
2024-08-22T07:15:00+00:00,7.893278
2024-08-22T07:30:00+00:00,7.36931
2024-08-22T07:45:00+00:00,7.906419
2024-08-22T08:00:00+00:00,6.348862
2024-08-22T08:15:00+00:00,8.620998
2024-08-22T08:30:00+00:00,7.766565
2024-08-22T08:45:00+00:00,7.042221
2024-08-22T09:00:00+00:00,7.408493
2024-08-22T09:15:00+00:00,7.382451
2024-08-22T09:30:00+00:00,7.393663
2024-08-22T09:45:00+00:00,5.992236
2024-08-22T10:00:00+00:00,6.176336
2024-08-22T10:15:00+00:00,6.555507
2024-08-22T10:30:00+00:00,6.24144
2024-08-22T10:45:00+00:00,5.274643
2024-08-22T11:00:00+00:00,5.686246
2024-08-22T11:15:00+00:00,5.471402
2024-08-22T11:30:00+00:00,6.036241
2024-08-22T11:45:00+00:00,5.816454
2024-08-22T12:00:00+00:00,8.061101
2024-08-22T12:15:00+00:00,7.042342
2024-08-22T12:30:00+00:00,6.311367
2024-08-22T12:45:00+00:00,5.341194
2024-08-22T13:00:00+00:00,4.830368
2024-08-22T13:15:00+00:00,5.574122
2024-08-22T13:30:00+00:00,4.752122
2024-08-22T13:45:00+00:00,5.735315
2024-08-22T14:00:00+00:00,5.302373
2024-08-22T14:15:00+00:00,4.79456
2024-08-22T14:30:00+00:00,4.748746
2024-08-22T14:45:00+00:00,5.624518
2024-08-22T15:00:00+00:00,5.465133
2024-08-22T15:15:00+00:00,5.411362
2024-08-22T15:30:00+00:00,6.370081
2024-08-22T15:45:00+00:00,6.490283
2024-08-22T16:00:00+00:00,5.297189
2024-08-22T16:15:00+00:00,5.492501
2024-08-22T16:30:00+00:00,5.53506
2024-08-22T16:45:00+00:00,6.134018
2024-08-22T17:00:00+00:00,6.164762
2024-08-22T17:15:00+00:00,6.495346
2024-08-22T17:30:00+00:00,5.194951
2024-08-22T17:45:00+00:00,6.534047
2024-08-22T18:00:00+00:00,6.036241
2024-08-22T18:15:00+00:00,8.598211
2024-08-22T18:30:00+00:00,7.676987
2024-08-22T18:45:00+00:00,7.641179
2024-08-22T19:00:00+00:00,7.440804
2024-08-22T19:15:00+00:00,5.639106
2024-08-22T19:30:00+00:00,7.335311
2024-08-22T19:45:00+00:00,6.11292
2024-08-22T20:00:00+00:00,6.512949
2024-08-22T20:15:00+00:00,4.888841
2024-08-22T20:30:00+00:00,4.363064
2024-08-22T20:45:00+00:00,5.141421
2024-08-22T21:00:00+00:00,5.302252
2024-08-22T21:15:00+00:00,4.32581
2024-08-22T21:30:00+00:00,4.294705
2024-08-22T21:45:00+00:00,4.527392
2024-08-22T22:00:00+00:00,4.022835
2024-08-22T22:15:00+00:00,3.554326
2024-08-22T22:30:00+00:00,3.542872
2024-08-22T22:45:00+00:00,3.070626
2024-08-22T23:00:00+00:00,2.953439
2024-08-22T23:15:00+00:00,3.098114
2024-08-22T23:30:00+00:00,2.583912
2024-08-22T23:45:00+00:00,3.111376
2024-08-23T00:00:00+00:00,3.165148
2024-08-23T00:15:00+00:00,2.819975
2024-08-23T00:30:00+00:00,2.52351
2024-08-23T00:45:00+00:00,2.866994
2024-08-23T01:00:00+00:00,2.494213
2024-08-23T01:15:00+00:00,2.36726
2024-08-23T01:30:00+00:00,2.393302
2024-08-23T01:45:00+00:00,2.225718
2024-08-23T02:00:00+00:00,2.466725
2024-08-23T02:15:00+00:00,2.36726
2024-08-23T02:30:00+00:00,2.419584
2024-08-23T02:45:00+00:00,2.590302
2024-08-23T03:00:00+00:00,2.383656
2024-08-23T03:15:00+00:00,2.678554
2024-08-23T03:30:00+00:00,2.500844
2024-08-23T03:45:00+00:00,2.696398
2024-08-23T04:00:00+00:00,2.596933
2024-08-23T04:15:00+00:00,2.849392
2024-08-23T04:30:00+00:00,2.754991
2024-08-23T04:45:00+00:00,3.078824
2024-08-23T05:00:00+00:00,3.450039
2024-08-23T05:15:00+00:00,3.834153
2024-08-23T05:30:00+00:00,4.379582
2024-08-23T05:45:00+00:00,5.912664
2024-08-23T06:00:00+00:00,7.082731
2024-08-23T06:15:00+00:00,6.467858
2024-08-23T06:30:00+00:00,7.449243
2024-08-23T06:45:00+00:00,8.209033
2024-08-23T07:00:00+00:00,7.724248
2024-08-23T07:15:00+00:00,7.870612
2024-08-23T07:30:00+00:00,8.505377
2024-08-23T07:45:00+00:00,7.681809
2024-08-23T08:00:00+00:00,7.561367
2024-08-23T08:15:00+00:00,7.003279
2024-08-23T08:30:00+00:00,7.950425
2024-08-23T08:45:00+00:00,7.93234
2024-08-23T09:00:00+00:00,8.012394
2024-08-23T09:15:00+00:00,7.66047
2024-08-23T09:30:00+00:00,9.745852
2024-08-23T09:45:00+00:00,9.161241
2024-08-23T10:00:00+00:00,7.580657
2024-08-23T10:15:00+00:00,7.799118
2024-08-23T10:30:00+00:00,7.88532
2024-08-23T10:45:00+00:00,6.617356
2024-08-23T11:00:00+00:00,7.094546
2024-08-23T11:15:00+00:00,6.098211
2024-08-23T11:30:00+00:00,6.084949
2024-08-23T11:45:00+00:00,6.381173
2024-08-23T12:00:00+00:00,6.171393
2024-08-23T12:15:00+00:00,5.681424
2024-08-23T12:30:00+00:00,5.103684
2024-08-23T12:45:00+00:00,6.054326
2024-08-23T13:00:00+00:00,5.964506
2024-08-23T13:15:00+00:00,5.289352
2024-08-23T13:30:00+00:00,4.433111
2024-08-23T13:45:00+00:00,5.261622
2024-08-23T14:00:00+00:00,5.408227
2024-08-23T14:15:00+00:00,4.994695
2024-08-23T14:30:00+00:00,5.75979
2024-08-23T14:45:00+00:00,6.127628
2024-08-23T15:00:00+00:00,6.544054
2024-08-23T15:15:00+00:00,5.959684
2024-08-23T15:30:00+00:00,4.797454
2024-08-23T15:45:00+00:00,4.864366
2024-08-23T16:00:00+00:00,6.443263
2024-08-23T16:15:00+00:00,7.240789
2024-08-23T16:30:00+00:00,8.269555
2024-08-23T16:45:00+00:00,8.332851
2024-08-23T17:00:00+00:00,7.797309
2024-08-23T17:15:00+00:00,8.002387
2024-08-23T17:30:00+00:00,7.326871
2024-08-23T17:45:00+00:00,6.850285
2024-08-23T18:00:00+00:00,6.799527
2024-08-23T18:15:00+00:00,6.89429
2024-08-23T18:30:00+00:00,7.405117
2024-08-23T18:45:00+00:00,6.762273
2024-08-23T19:00:00+00:00,7.85108
2024-08-23T19:15:00+00:00,7.006293
2024-08-23T19:30:00+00:00,6.153429
2024-08-23T19:45:00+00:00,6.732856
2024-08-23T20:00:00+00:00,6.117742
2024-08-23T20:15:00+00:00,6.28207
2024-08-23T20:30:00+00:00,6.299913
2024-08-23T20:45:00+00:00,5.549768
2024-08-23T21:00:00+00:00,5.77257
2024-08-23T21:15:00+00:00,6.418789
2024-08-23T21:30:00+00:00,4.755377
2024-08-23T21:45:00+00:00,4.831935
2024-08-23T22:00:00+00:00,5.264877
2024-08-23T22:15:00+00:00,5.183497
2024-08-23T22:30:00+00:00,4.135441
2024-08-23T22:45:00+00:00,4.307846
2024-08-23T23:00:00+00:00,3.40121
2024-08-23T23:15:00+00:00,3.905888
2024-08-23T23:30:00+00:00,2.984544
2024-08-23T23:45:00+00:00,3.611111
2024-08-24T00:00:00+00:00,4.675685
2024-08-24T00:15:00+00:00,3.160566
2024-08-24T00:30:00+00:00,2.706284
2024-08-24T00:45:00+00:00,3.075448
2024-08-24T01:00:00+00:00,2.921007
2024-08-24T01:15:00+00:00,3.008897
2024-08-24T01:30:00+00:00,2.657094
2024-08-24T01:45:00+00:00,2.826365
2024-08-24T02:00:00+00:00,2.546779
2024-08-24T02:15:00+00:00,2.55775
2024-08-24T02:30:00+00:00,3.072435
2024-08-24T02:45:00+00:00,2.448761
2024-08-24T03:00:00+00:00,2.494454
2024-08-24T03:15:00+00:00,2.70122
2024-08-24T03:30:00+00:00,2.642385
2024-08-24T03:45:00+00:00,2.622975
2024-08-24T04:00:00+00:00,2.333502
2024-08-24T04:15:00+00:00,2.611641
2024-08-24T04:30:00+00:00,2.528574
2024-08-24T04:45:00+00:00,3.000699
2024-08-24T05:00:00+00:00,3.385296
2024-08-24T05:15:00+00:00,3.332972
2024-08-24T05:30:00+00:00,4.983242
2024-08-24T05:45:00+00:00,5.103684
2024-08-24T06:00:00+00:00,6.446518
2024-08-24T06:15:00+00:00,7.201726
2024-08-24T06:30:00+00:00,9.475429
2024-08-24T06:45:00+00:00,10.599922
2024-08-24T07:00:00+00:00,9.62517
2024-08-24T07:15:00+00:00,8.775559
2024-08-24T07:30:00+00:00,9.647715
2024-08-24T07:45:00+00:00,9.200184
2024-08-24T08:00:00+00:00,10.832971
2024-08-24T08:15:00+00:00,10.600044
2024-08-24T08:30:00+00:00,10.638986
2024-08-24T08:45:00+00:00,11.116055
2024-08-24T09:00:00+00:00,11.023099
2024-08-24T09:15:00+00:00,8.855373
2024-08-24T09:30:00+00:00,8.08859
2024-08-24T09:45:00+00:00,10.307075
2024-08-24T10:00:00+00:00,9.617091
2024-08-24T10:15:00+00:00,7.085986
2024-08-24T10:30:00+00:00,10.103324
2024-08-24T10:45:00+00:00,8.169971
2024-08-24T11:00:00+00:00,7.528815
2024-08-24T11:15:00+00:00,7.68181
2024-08-24T11:30:00+00:00,7.647569
2024-08-24T11:45:00+00:00,6.332465
2024-08-24T12:00:00+00:00,6.65654
2024-08-24T12:15:00+00:00,6.423732
2024-08-24T12:30:00+00:00,7.167366
2024-08-24T12:45:00+00:00,6.501857
2024-08-24T13:00:00+00:00,6.000675
2024-08-24T13:15:00+00:00,7.955247
2024-08-24T13:30:00+00:00,7.745226
2024-08-24T13:45:00+00:00,5.849127
2024-08-24T14:00:00+00:00,6.213831
2024-08-24T14:15:00+00:00,5.880232
2024-08-24T14:30:00+00:00,5.573881
2024-08-24T14:45:00+00:00,6.535976
2024-08-24T15:00:00+00:00,6.980493
2024-08-24T15:15:00+00:00,8.07581
2024-08-24T15:30:00+00:00,8.248216
2024-08-24T15:45:00+00:00,7.886888
2024-08-24T16:00:00+00:00,9.254075
2024-08-24T16:15:00+00:00,8.998482
2024-08-24T16:30:00+00:00,8.072434
2024-08-24T16:45:00+00:00,9.579476
2024-08-24T17:00:00+00:00,9.232855
2024-08-24T17:15:00+00:00,9.371263
2024-08-24T17:30:00+00:00,8.506945
2024-08-24T17:45:00+00:00,9.893663
2024-08-24T18:00:00+00:00,9.172454
2024-08-24T18:15:00+00:00,8.236762
2024-08-24T18:30:00+00:00,7.779345
2024-08-24T18:45:00+00:00,7.846016
2024-08-24T19:00:00+00:00,7.567877
2024-08-24T19:15:00+00:00,9.006439
